start,end,weight,startInstance,endInstance,startType,endType
298931773,329578247,3,SLP404_R,SLP150_R,SLP404,SLP150
298931773,5813040707,1,SLP404_R,SLP259_R,SLP404,SLP259
298931773,329566174,1,SLP404_R,OA-VPM3(NO2/NO3)_R,SLP404,OA-VPM3
298931773,298254384,3,SLP404_R,SLP376_R,SLP404,SLP376
298931773,421641859,2,SLP404_R,LHPD4c1_R,SLP404,LHPD4c1
298931773,360236724,3,SLP404_R,LHAV4l1_R,SLP404,LHAV4l1
298931773,297519736,4,SLP404_R,SLP011_R,SLP404,SLP011
298931773,329206628,1,SLP404_R,SLP015_e_R,SLP404,SLP015_e
298931773,328611004,2,SLP404_R,LHPV5e1_R,SLP404,LHPV5e1
298931773,5813009312,12,SLP404_R,SLP149_R,SLP404,SLP149
298931773,297230760,8,SLP404_R,5-HTPMPD01_R,SLP404,5-HTPMPD01
298931773,298258611,4,SLP404_R,SLP388_R,SLP404,SLP388
298931773,359240144,6,SLP404_R,SLP015_c_R,SLP404,SLP015_c
298931773,328533761,2,SLP404_R,PPL201_R,SLP404,PPL201
298931773,361312808,1,SLP404_R,SMP503_R,SLP404,SMP503
298931773,5812980529,1,SLP404_R,SLP212_R,SLP404,SLP212
298931773,360591860,22,SLP404_R,SLP279_R,SLP404,SLP279
298931773,5813078542,9,SLP404_R,SLP441_R,SLP404,SLP441
298931773,359892669,26,SLP404_R,SLP132_R,SLP404,SLP132
298931773,329566197,5,SLP404_R,SMP549_R,SLP404,SMP549
298931773,328861282,147,SLP404_R,LHCENT1_R,SLP404,LHCENT1
298931773,5813068669,156,SLP404_R,LHCENT6_R,SLP404,LHCENT6
298931773,328870472,36,SLP404_R,SLP440_R,SLP404,SLP440
298931773,330268940,65,SLP404_R,LHCENT9_R,SLP404,LHCENT9
604070433,298254384,1,SMP029_R,SLP376_R,SMP029,SLP376
604070433,5813009620,1,SMP029_R,SMP109_R,SMP029,SMP109
604070433,421641859,1,SMP029_R,LHPD4c1_R,SMP029,LHPD4c1
604070433,5812980330,2,SMP029_R,mAL3B_L,SMP029,mAL3B
604070433,421650982,1,SMP029_R,aSP-g3B_R,SMP029,aSP-g3B
604070433,330268940,2,SMP029_R,LHCENT9_R,SMP029,LHCENT9
604070433,361312808,1,SMP029_R,SMP503_R,SMP029,SMP503
604070433,608534097,1,SMP029_R,SLP215_R,SMP029,SLP215
604070433,5813083780,2,SMP029_R,SMP385_R,SMP029,SMP385
604070433,5813049378,2,SMP029_R,SMP311_R,SMP029,SMP311
604070433,452689494,7,SMP029_R,SMP550_R,SMP029,SMP550
604070433,575197482,6,SMP029_R,SMP389_R,SMP029,SMP389
604070433,423101189,2,SMP029_R,oviIN_R,SMP029,oviIN
604070433,541347811,29,SMP029_R,SMP029_R,SMP029,SMP029
604070433,735415046,1,SMP029_R,mAL3A_L,SMP029,mAL3A
604070433,455500416,4,SMP029_R,PAL02(ADL27)_L,SMP029,PAL02
604070433,734724111,1,SMP029_R,mAL3A_L,SMP029,mAL3A
604070433,673776769,128,SMP029_R,SMP156_R,SMP029,SMP156
